FileName,CCDC,L1,L2,L3,L4,L5,L6,D1,D2,D3,D4,D5,D6,DA1,DA2,DA3,DA4,DA5,DA6,zfs,E/D
a46,ROGYEV,CCN(C)C(S)NNC(c1ccccn1)c1ccccn1,CCN(C)C(S)NNC(c1ccccn1)c1ccccn1,X,X,X,X,3,3,0,0,0,0,N,N,S,N,N,S,40.68183,0.1882734
a461,WOMTID,CC(O)CC(C)Nc1ccccc1O,Cn1ccnc1,Cn1ccnc1,Cn1ccnc1,X,X,3,1,1,1,0,0,O,N,O,N,N,N,61.65048,0.13974766
a462,USIGUZ,ON(O)c1ccc(Sc2cccs2)c(N(O)O)c1,CC(NO)C(C)NO,CC(NO)C(C)NO,c1ccncc1,X,X,1,2,2,1,0,0,N,N,N,N,N,C,14.845245,0.08743531
a464,WUCTIY,c1cnc2c(NCCN(CCNc3cccc4cccnc34)CCNc3cccc4cccnc34)cccc2c1,X,X,X,X,X,6,0,0,0,0,0,N,N,N,N,N,N,39.921143,0.21047653
a465,WONMOB,ONC(c1ccccc1)C(O)c1ccccc1,ONC(c1ccccc1)C(O)c1ccccc1,ONC(c1ccccc1)C(O)c1ccccc1,X,X,X,2,2,2,0,0,0,O,O,O,N,N,N,-45.614048,0.19729269
a466,GUYQUO,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,c1cc(-c2ccncc2)ccn1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,12.951269,0.11542019
a467,CUXVUN,C12=NC=CC=C1C(C3=CC=C(C(C4=CC=CN4)C5=CC=CN5)C=C3)C=N2,Oc1ccccc1CNCCNCc1ccccc1O,X,X,X,X,2,4,0,0,0,0,N,N,N,N,O,O,36.602425,0.20149468
a469,QORPOC,C1CNCCCN2CCCNCCCN(C1)CCC2,X,X,X,X,X,6,0,0,0,0,0,N,N,N,N,N,N,219.121,0.21931057
a47,DOHCEI,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,C1=NCCC1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,11.807314,0.11007205
a470,YIWTIK,CN(C)CCCNCCCNCc1ccccc1O,CN(C)CCCNCCCNCc1ccccc1O,X,X,X,X,3,3,0,0,0,0,O,N,N,O,N,N,56.997074,0.2118712
a471,ZIDWUG,NCCN,NCCN,C1(C2=NN=NN2)=CC=CC=C1,C1(C2=NN=NN2)=CC=CC=C1,X,X,2,2,1,1,0,0,N,N,N,N,N,N,38.31013,0.0576064
a473,DOGJUE,CP(C1=CC=CC=C1)C,CC(O)CC(C)O,CC(O)CC(C)O,CP(C1=CC=CC=C1)C,X,X,1,2,2,1,0,0,P,O,O,P,O,O,22.882212,0.117698096
a475,IFUVUA,CC(NO)C(C)NO,CC(NO)C(C)NO,NCO,CC(N)c1cccc2ccccc12,X,X,2,2,1,1,0,0,N,N,N,N,N,N,6.595289,0.1443133
a476,BOXYOC,CC(NO)C(C)NO,CC(NO)C(C)NO,Clc1ccncc1,CCC(O)OC,X,X,2,2,1,1,0,0,N,N,N,N,N,C,12.13991,0.12000048
a477,MOCFUG,CCCCNCc1cc(Cl)ccc1O,CCCCNCc1cc(Cl)ccc1O,CCCCNCc1cc(Cl)ccc1O,X,X,X,2,2,2,0,0,0,N,N,N,O,O,O,42.625095,0.18057626
a478,KOGBEO,Cc1ccc(NC(O)c2ccccn2)c(NC(O)c2ccccn2)c1,C1CCNC1,C1CCNC1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,39.86419,0.16471899
a479,UHOWIY,NC(C1=CC=C(C(C2=CC=CN2)C3=CC=CN3)C=C1)=O,Oc1ccccc1CNCCNCc1ccccc1O,X,X,X,X,2,4,0,0,0,0,N,N,N,N,O,O,48.073063,0.16074634
a480,HAZKEY,NNN,OC(O)c1ccccn1,NNN,OC(O)c1ccccn1,X,X,1,2,1,2,0,0,N,O,N,N,O,N,12.168255,0.24778944
a481,OLOJUW,CC(C)(C)c1cc(CNc2ccccc2O)c(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(CNc2ccccc2O)c(O)c(C(C)(C)C)c1,X,X,X,X,3,3,0,0,0,0,O,O,O,N,N,O,44.14721,0.20542449
a483,SASVEN,OC(S)c1cccc(C(O)S)n1,OC(S)c1cccc(C(O)S)n1,X,X,X,X,3,3,0,0,0,0,S,S,N,S,S,N,-19.602743,0.18117218
a485,BIGCUQ,Cl,Cl,OC(Nc1ccccc1NC(O)c1ccccn1)c1ccccn1,X,X,X,1,1,4,0,0,0,Cl,Cl,N,N,N,N,-5.7419186,0.19051637
a486,BAPKIM,CC(NO)C(C)NO,CC(NO)C(C)NO,CN(O)O,c1ccncc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,1.5133517,0.12306967
a487,JEYQEK,ONC(c1ccccc1)C(NO)c1ccccc1,ONC(c1ccccc1)C(NO)c1ccccc1,c1ccncc1,Cc1ccccc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,35.776093,0.13896103
a489,SANSAC,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,c1ccc(Cn2ccnc2)cc1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,11.105436,0.12777549
a49,IPESUU,Oc1ccccc1CNCCCNCCNCc1ccccc1O,CN,X,X,X,X,5,1,0,0,0,0,O,O,N,N,N,C,19.728334,0.098666705
a491,CUMPCO,CC(NO)C(C)NO,CC(C)(OO)c1ccccc1,c1ccncc1,CC(NO)C(C)NO,X,X,2,1,1,2,0,0,N,N,N,N,N,O,3.6196883,0.108892076
a492,AREZIG,CC(C)(CO)NCc1ccccc1O,CC(C)(CO)NCc1ccccc1O,X,X,X,X,3,3,0,0,0,0,N,N,O,O,O,O,7.396181,0.17997
a493,ZEQHIO,CC(NCCNC(C)c1ccccc1O)c1ccccc1O,CC(O)c1cccnc1,CC(O)c1cccnc1,X,X,X,4,1,1,0,0,0,O,O,N,N,N,N,91.43166,0.15192284
a494,NEXSOB,COC(O)C(Cc1c[nH]cn1)NCc1ccccc1O,COC(O)C(Cc1c[nH]cn1)NCc1ccccc1O,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,27.313223,0.23188703
a495,ACUZEG,Cl,NCCCN,Cl,NCCCN,X,X,1,2,1,2,0,0,Cl,N,N,Cl,N,N,121.730675,0.21936351
a496,TIBPEZ,Cl,CC(O)CC(C)NCCN(CCN)CCN,X,X,X,X,1,5,0,0,0,0,Cl,O,N,N,N,N,88.5784,0.20858228
a498,QOWDOW,C1(N/2)=CC=CC=C1NC2=C3N=C(C=CC=C4)C4N\3,C1(N/2)=CC=CC=C1NC2=C3N=C(C=CC=C4)C4N\3,C1(N/2)=CC=CC=C1NC2=C3N=C(C=CC=C4)C4N\3,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,-106.02175,0.099756025
a499,DIKVEY,Cl,Cl,CNC1CCCCC1NC,CNC1CCCCC1NC,X,X,1,1,2,2,0,0,Cl,Cl,N,N,N,N,59.325874,0.23867539
a50,VADBUB,COc1cccc(CNCCCN2CCN(CCCNCc3cccc(OC)c3O)CC2)c1O,X,X,X,X,X,6,0,0,0,0,0,O,O,N,N,N,N,24.562857,0.11302018
a500,GIQNIE,CNCCCNCc1c(O)ccc(Br)c1,CNCCCNCc1c(O)ccc(Br)c1,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,5.5678673,0.11902039
a501,YIPLOB,CC1CC(c2ccccc2)NCCNC(C)CC(c2ccccc2)NCCN1,CCc1ccccc1,CCc1ccccc1,X,X,X,4,1,1,0,0,0,N,N,C,N,N,C,6.756325,0.18507507
a502,ARIMUJ,CCCONC(C)C(C)NO,CC(NO)C(C)NO,O,X,X,X,3,2,1,0,0,0,C,N,N,N,N,O,12.312513,0.17823407
a504,FEPREX,Cl,CC(NO)C(C)NO,Cn1ccnc1,CC(NO)C(C)NO,X,X,1,2,1,2,0,0,Cl,N,N,N,N,N,11.585266,0.13396776
a505,DOPHIZ,ONCCNO,ONCCNO,c1ccncc1,CCC,X,X,2,2,1,1,0,0,N,N,N,N,N,C,50.12224,0.11815538
a506,JIYFIJ,N=NNC(C=C1)=CC=C1C2C(N3)=CC=C3C(C4=C(F)C(F)=C(F)C(F)=C4F)C5=CC=C(C6=NC(C(C7=C(F)C(F)=C(F)C(F)=C7F)C8=NC2=CC8)=CC6)N5,c1ccncc1,c1ccncc1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,84.10711,0.14286806
a507,SEZMEQ,NCC(O)O,NCC(O)O,NCC(O)O,X,X,X,2,2,2,0,0,0,O,O,O,N,N,N,-54.388126,0.26231557
a509,BONWOR,CC(NCCNCCNC(C)c1ccccc1O)c1ccccc1O,NNN,X,X,X,X,5,1,0,0,0,0,O,O,N,N,N,N,54.034126,0.08946443
a510,XILVAR,CN1CCCN(C)CCCN(CO)CCN(C)CCC1,O,X,X,X,X,5,1,0,0,0,0,O,O,N,N,N,N,78.81598,0.2379049
a512,PAHYAY,Oc1ccccc1CNCCNCc1ccccc1O,OC1=C(O)C(C2=CC=CC=C2)OC3=CC=CC=C31,X,X,X,X,4,2,0,0,0,0,O,O,O,O,N,N,-34.355923,0.18654422
a515,ZEZXIN,NNN,Oc1ccc2ccccc2c1CNCCNCCNCc1c(O)ccc2ccccc12,X,X,X,X,1,5,0,0,0,0,N,N,N,N,O,O,-51.61398,0.23991401
a516,ZIGFIE,Cl,CP(C)CCP(C)C,CP(C)CCP(C)C,Cl,X,X,1,2,2,1,0,0,Cl,P,P,P,P,Cl,22.046814,0.16686414
a517,GEWVAF,O=C(O)C1=CC=CN1,NCCN,NCCN,X,X,X,2,2,2,0,0,0,O,N,N,N,N,N,111.11708,0.09101515
a518,WABNIY,Clc1ccncc1,Clc1ccncc1,Oc1ccccc1CNCCNCc1ccccc1O,X,X,X,1,1,4,0,0,0,O,O,N,N,N,N,17.203037,0.15232429
a52,SUJCIM,Oc1ccccc1N(Cc1ccccn1)Cc1ccccn1,Cl,Cl,X,X,X,4,1,1,0,0,0,Cl,Cl,N,N,N,O,-13.421003,0.2448743
a520,IPBXCO,CC(NO)C(C)NCCCNC(C)C(C)NO,Cl,Cl,X,X,X,4,1,1,0,0,0,N,N,N,N,Cl,Cl,24.093925,0.15559399
a524,CODWOJ,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,OC(O)c1ccncc1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,10.525835,0.10541426
a525,NABPAH,NC(CC(O)O)C(O)O,NC(O)CC(N)C(O)O,X,X,X,X,3,3,0,0,0,0,O,N,O,O,N,N,-40.951946,0.1767603
a526,ZEQFUY,CC(O)NS(O)(O)c1ccc(N)cc1,CC(NO)C(C)NO,CC(NO)C(C)NO,NNN,X,X,1,2,2,1,0,0,N,N,N,N,N,N,9.060341,0.16630502
a527,LAYNEH,O=C(CC(C(O)=O)N1)NC1=O,c1ccc(-c2ccccn2)nc1,O=C(CC(C(O)=O)N1)NC1=O,X,X,X,2,2,2,0,0,0,N,O,N,N,N,O,95.49232,0.19546679
a528,DEBQIM,CC(c1ncccc1)NNC(SC)N,CC(c1ncccc1)NNC(SC)N,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,33.583427,0.07768985
a529,UKOBIH,OC(CC(O)C(F)(F)F)c1ccccc1,OC(CC(O)C(F)(F)F)c1ccccc1,OC(CC(O)C(F)(F)F)c1ccccc1,X,X,X,2,2,2,0,0,0,O,O,O,O,O,O,87.82865,0.11456375
a53,YIXDOC,CCNC(S)c1ccccc1O,CCNC(S)c1ccccc1O,c1ccncc1,c1ccncc1,X,X,2,2,1,1,0,0,O,N,N,N,N,O,1.4954741,0.17248774
a530,ITECAL,Cl,CC(CNCCN)(CNCCN)C(O)O,X,X,X,X,1,5,0,0,0,0,Cl,O,N,N,N,N,43.91801,0.24271975
a534,AMSNCO,NCS,N,NCS,N,N,N,1,1,1,1,1,1,N,N,N,N,N,N,19.107069,0.13948818
a536,DUWGOT,Cc1cc(C)nc(NNC(C)c2ccc(O)cc2O)n1,Cc1cc(C)nc(NNC(C)c2ccc(O)cc2O)n1,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,119.07237,0.06710431
a537,BECTEI,CP(C)C,CC(NO)C(C)NO,CC(NO)C(C)NO,C,X,X,1,2,2,1,0,0,P,N,N,N,N,C,10.18729,0.15663116
a538,GISLAX,Cc1cc(C(O)c2ccccc2)c(O)c(C(O)c2ccccc2)c1,Cc1cc(C(O)c2ccccc2)c(O)c(C(O)c2ccccc2)c1,Cc1cc(C(O)c2ccccc2)c(O)c(C(O)c2ccccc2)c1,X,X,X,2,2,2,0,0,0,O,O,O,O,O,O,-99.63453,0.29614133
a539,ZOMJUI,COc1c(O)c(CNCCCNCc2c(O)c(OC)cc(Br)c2)cc(Br)c1,COc1c(O)c(CNCCCN)cc(Br)c1,X,X,X,X,4,2,0,0,0,0,N,N,N,O,O,O,5.858013,0.20752293
a541,KAKVUO,Cl,Cl,CP(C)C,CC(CP(C)C)(CP(C)C)CP(C)C,X,X,1,1,1,3,0,0,Cl,Cl,P,P,P,P,-31.371325,0.24017684
a544,YEJNIL,Cl,c1ccc2c(c1)C1=NC2=NC2=NC(=NC3=NC(=NC4=NC(=N1)c1ccccc14)c1ccccc13)c1ccccc12,Cl,X,X,X,1,4,1,0,0,0,Cl,N,N,Cl,N,N,68.145454,0.09835769
a545,BASACO,CC(O)CC(O)c1ccccc1,Oc1ccccc1CNCCNCc1ccccc1O,X,X,X,X,2,4,0,0,0,0,N,N,O,O,O,O,35.380386,0.13118078
a547,GEDQEM,C(N/1)(/C(C2=CC=CS2)=C3C=C/C(N/3)=C4C=C/C(N\4)=C5\C6=CC=CS6)=CCC1=C(C7=CC=CS7)\C8=CC=C5N8,c1ccncc1,c1ccncc1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,42.732967,0.20319982
a548,WEMSOX,NCCN,NCCN,NNN,NNN,X,X,2,2,1,1,0,0,N,N,N,N,N,N,86.247574,0.11476572
a549,IPIKEX,c1c[nH]cn1,c1c[nH]cn1,c1c[nH]cn1,Oc1ccccc1C(O)NCC(O)O,X,X,1,1,1,3,0,0,N,N,N,O,O,N,16.639397,0.12709634
a55,KIVHAY,Cl,FC1(F)ON/C(C)=C(C)\NOC(F)(F)ON/C(C)=C(C)\NO1,CCN,X,X,X,1,4,1,0,0,0,Cl,N,N,N,N,N,61.806236,0.14533648
a550,ATUPOU,CC(NO)C(C)NO,NNN,CC(NO)C(C)NO,NNN,X,X,2,1,2,1,0,0,N,N,N,N,N,N,10.820473,0.17635885
a551,MOZBIN,N=CC1=CC=C(C(C2=CC=CN2)C3=CC=CN3)C=C1,N=CC1=CC=C(C(C2=CC=CN2)C3=CC=CN3)C=C1,N=CC1=CC=C(C(C2=CC=CN2)C3=CC=CN3)C=C1,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,20.4998,0.18493661
a552,EBAZAL,Cc1ccc(-c2csc(NNCc3ccccn3)n2)cc1,Cc1ccc(-c2csc(NNCc3ccccn3)n2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,20.422443,0.158471
a553,MOBFIS,CC(NCCN)C(O)O,CC(NCCN)C(O)O,X,X,X,X,3,3,0,0,0,0,O,N,O,N,N,N,26.005438,0.2225142
a554,JEGHIM,CC(NO)C(C)NO,CC(NO)C(C)NO,Cc1nccn1C,CCC,X,X,2,2,1,1,0,0,N,N,N,N,N,C,9.9886055,0.16552724
a555,VOGBOJ,Cc1ccc(Cl)cc1,ONC(c1ccccc1)C(NO)c1ccccc1,ONCCNO,c1ccncc1,X,X,1,2,2,1,0,0,N,N,N,N,N,C,11.58919,0.13272041
a556,IBIVOE,C1=CC2=C(c3ccccc3)C3=NC(=C(c4ccccc4)C4=NC(=C(c5ccccc5)C5=NC(=C(c6ccccc6)C1=N2)C=C5)C=C4)C=C3,NCc1ccccc1,NCc1ccccc1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,137.33409,0.13416684
a557,IHIXIG,CN(C)C(S)S,COP(OC)OC,CN(C)C(S)S,COP(OC)OC,X,X,2,1,2,1,0,0,S,S,P,S,S,P,29.522152,0.19669822
a558,REYGAF,Oc1c(O)c(Br)c(Br)c(Br)c1Br,NCCN,NCCN,X,X,X,2,2,2,0,0,0,O,O,N,N,N,N,77.32408,0.1277728
a559,QOFCUK,Nc1ccc(S(N)(O)O)cc1,Nc1ccc(S(N)(O)O)cc1,CC(NO)C(C)NO,CC(NO)C(C)NO,X,X,1,1,2,2,0,0,N,N,N,N,N,N,-10.484514,0.14502735
a560,YENVIZ,O,NNC(O)c1ccccc1,OC(O)CC(O)O,O,X,X,1,2,2,1,0,0,O,O,O,N,O,O,36.853546,0.14624894
a561,SAGMUJ,SNC(NS)c1ccccn1,OC(CC(O)C(F)(F)F)C(F)(F)F,OC(CC(O)C(F)(F)F)C(F)(F)F,X,X,X,2,2,2,0,0,0,N,N,O,O,O,O,93.00571,0.052664027
a562,WABGOX,C1CCNC1,C1CCNC1,CC(NCCNC(C)c1ccccc1O)c1ccccc1O,X,X,X,1,1,4,0,0,0,N,N,O,N,N,O,49.27165,0.15752378
a563,FEPQOG,CC(NO)C(C)NO,CC(NO)C(C)NO,Cn1ccnc1,CC,X,X,2,2,1,1,0,0,N,N,N,N,N,C,13.731674,0.13903357
a564,CIWVOU,OC(NC(S)N(c1ccccc1)c1ccccc1)c1ccccc1,OC(NC(S)N(c1ccccc1)c1ccccc1)c1ccccc1,OC(NC(S)N(c1ccccc1)c1ccccc1)c1ccccc1,X,X,X,2,2,2,0,0,0,O,O,O,S,S,S,-26.206099,0.1343754
a565,GOZZEC,OCCOCCNCc1c(O)ccc2ccccc12,OCCOCCNCc1c(O)ccc2ccccc12,OCCOCCNCc1c(O)ccc2ccccc12,X,X,X,2,2,2,0,0,0,N,N,N,O,O,O,-10.035486,0.24710363
a566,NELMAU,COC(NCCNC(OC)c1ccccn1)c1ccccn1,NNN,NNN,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,56.82186,0.1431476
a567,VAZPES,CC(C)CC(C(O)O)N(CC(O)O)CC(O)O,NCCN,X,X,X,X,4,2,0,0,0,0,O,O,O,N,N,N,47.434258,0.16399795
a568,VEGKIC,OC(NC(O)c1ccccc1S)c1nc2ccccc2s1,OC(NC(O)c1ccccc1S)c1nc2ccccc2s1,X,X,X,X,3,3,0,0,0,0,S,S,N,N,N,N,-25.391687,0.15498066
a57,IYOPIY,O=C(O1)/C(C(O)=C2C1=CCC=C2)=C(NCCN/C=C3C(O)=C4C(OC\3=O)=CCC=C4)\C,c1ccncc1,c1ccncc1,X,X,X,4,1,1,0,0,0,O,N,O,N,N,N,37.16561,0.2297592
a571,FPTBCO,OC(CC(S)c1ccccc1)C(F)(F)F,OC(CC(S)c1ccccc1)C(F)(F)F,OC(CC(S)c1ccccc1)C(F)(F)F,X,X,X,2,2,2,0,0,0,O,S,O,O,S,S,36.228607,0.043022573
a572,QUQXUX,FC(C=CC=C1F)=C1/C2=C3C=C/C(N\3)=C4C=C/C(N\4)=C(C5=C(F)C=CC=C5F)/C6=CC=C(N6)/C(C7=NC=CC=N7)=C8NC2=CC\8,c1ccncc1,c1ccncc1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,96.63588,0.11773701
a574,VAMBUJ,c1ccc(Nc2ccccn2)nc1,c1ccc(Nc2ccccn2)nc1,NNN,NNN,X,X,2,2,1,1,0,0,N,N,N,N,N,N,21.893007,0.19565111
a575,GACLAX,CC1(C)OP(OC(C)(C)C(C)(C)OP2OC(C)(C)C(C)(C)O2)OC1(C)C,CC(C)CC(C)C,X,X,X,X,2,4,0,0,0,0,P,P,C,C,C,C,71.366745,0.1102702
a576,PIXMIV,COc1cccc(CNCC(C)(CNCc2cccc(OC)c2O)CNCc2cccc(OC)c2O)c1O,X,X,X,X,X,6,0,0,0,0,0,N,N,N,O,O,O,-60.64976,0.060729295
a577,SAMTUX,C1=C2N=C(C=C3N=C(C=C4N=C(C=C5N=C1c1ccccc15)c1ccccc14)c1ccccc13)c1ccccc12,CN,CN,X,X,X,4,1,1,0,0,0,N,N,C,N,N,C,87.17666,0.116694614
a578,DARCEE,COP(OC)C1=CC=CC=C1,CC(NO)C(C)NO,CC(NO)C(C)NO,C,X,X,1,2,2,1,0,0,P,N,N,N,N,C,9.55654,0.13797793
a579,OXIVEY,CC(NO)C(C)NO,CC(NO)C(C)NO,NC(O)c1cccnc1,NNN,X,X,2,2,1,1,0,0,N,N,N,N,N,N,6.355032,0.15652272
a582,VAFSIE,CC(CC(O)C(F)(F)F)NCCNC(C)CC(O)C(F)(F)F,NC(Cc1ccccc1)C(O)O,X,X,X,X,4,2,0,0,0,0,O,O,O,N,N,N,60.933994,0.11238512
a583,WINGAB,SC1=CC=CCN1O,SC1=CC=CCN1O,SC1=CC=CCN1O,X,X,X,2,2,2,0,0,0,S,S,S,O,O,O,96.5565,0.08575248
a584,JACYIY,COc1cccc(CNNC(O)c2ccc(O)cc2)c1O,COc1cccc(CNNC(O)c2ccc(O)cc2)c1O,X,X,X,X,3,3,0,0,0,0,N,N,O,O,O,O,-34.129093,0.05137194
a586,BEKFOO,CP(C)C,CP(C)C,CP(C)C,C,C,CN,1,1,1,1,1,1,C,C,C,P,P,P,88.26389,0.24318135
a587,HEDQUF,O=C(C=C(C(O)=O)N1)NC1=O,O=C(C=C(C(O)=O)N1)NC1=O,c1ccc(-c2ccccn2)nc1,X,X,X,2,2,2,0,0,0,N,O,N,O,N,N,53.54944,0.14794159
a588,ESOCEV,NCNC(O)(c1ccccn1)c1ccccn1,COC(O)(c1ccccn1)c1ccccn1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,O,-26.421782,0.15983573
a590,OQUHAK,ONC1=C(NO)CCCC1,ONC1=C(NO)CCCC1,c1cnccn1,c1cnccn1,X,X,2,2,1,1,0,0,N,N,N,N,N,N,-42.30644,0.10693098
a591,AJUNAW,CC(NCCN)c1ccccc1O,NCCN,NNN,X,X,X,3,2,1,0,0,0,N,N,N,N,N,O,49.038193,0.15986146
a592,GANNUH,Cl,COc1cccc(CNCCCNCCNCc2cccc(OC)c2O)c1O,X,X,X,X,1,5,0,0,0,0,Cl,O,O,N,N,N,30.69943,0.07218105
a594,ERAKOY,CC(C)(C)C(O)Nc1ccccc1C1=C2C=CC(=N2)C(c2ccccc2NC(O)C(C)(C)C)=C2C=CC(=N2)C(c2ccccc2NC(O)C(C)(C)C)=C2C=CC(=N2)C(c2ccccc2NC(O)C(C)(C)C)=C2C=CC1=N2,Cc1ncc[nH]1,Cc1ncc[nH]1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,74.94501,0.17654578
a595,ZEQFEI,COc1ncnc(NS(O)(O)c2ccc(N)cc2)c1OC,CC(NO)C(C)NO,CC(NO)C(C)NO,NNN,X,X,1,2,2,1,0,0,N,N,N,N,N,N,19.834497,0.1615412
a596,RASMUV,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,NNN,NNN,X,X,2,2,1,1,0,0,N,N,N,N,N,N,54.012524,0.17128775
a597,DOKVUX,FC(F)C(F)(F)F,CCN,CCN,FC(F)C(F)(F)F,CCN,FC(F)C(F)(F)F,1,1,1,1,1,1,C,N,N,C,N,C,67.293076,0.035710067
a598,UHOWOE,NC(C1=CC=C(C(C2=CC=CN2)C3=CC=CN3)C=C1)=O,Oc1ccccc1CNCCNCc1ccccc1O,X,X,X,X,2,4,0,0,0,0,N,N,N,N,O,O,48.073063,0.16074634
a599,PINTUD,Cl,Cl,Cc1c(C)c2cccnc2c2ncccc12,Cc1c(C)c2cccnc2c2ncccc12,X,X,1,1,2,2,0,0,Cl,Cl,N,N,N,N,74.71543,0.26472968
a6,UCUZOL,CC1=NCCCN=C(C)C(C)=NCCCN=C1C,Cl,Cl,X,X,X,4,1,1,0,0,0,N,Cl,N,N,N,Cl,67.008194,0.22691348
a60,NAZMEK,Oc1ccccc1C1=NC(c2ccccc2)CO1,CC(O)CC(C)O,CC(O)CC(C)O,X,X,X,2,2,2,0,0,0,O,O,O,O,O,N,62.608475,0.11059316
a601,LAVKOK,Oc1ccccc1C(O)O,c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1,X,X,X,X,2,4,0,0,0,0,O,O,N,N,N,N,-20.17898,0.27240857
a602,TAYBED,CCN(CC)c1ccc(CNCCCNCCNCCCNCc2ccc(N(CC)CC)cc2O)c(O)c1,X,X,X,X,X,6,0,0,0,0,0,O,O,N,N,N,N,55.979027,0.11245997
a603,POYMAS,OCCNCc1ccccc1O,OCCNCc1ccccc1O,X,X,X,X,3,3,0,0,0,0,N,N,O,O,O,O,56.826054,0.17911644
a606,DOPHAR,ONCCNO,ONCCNO,c1ccncc1,C,X,X,2,2,1,1,0,0,N,N,N,N,N,C,28.983036,0.090693645
a607,SEGSED,Cl,Cl,Oc1c(O)c2cccnc2c2ncccc12,Oc1c(O)c2cccnc2c2ncccc12,X,X,1,1,2,2,0,0,Cl,Cl,N,N,N,N,91.12086,0.16111645
a609,EZEFEW,CCN(CC)CCNCc1c(O)ccc2ccccc12,CC(O)CC(O)c1ccccc1,NNN,X,X,X,3,2,1,0,0,0,N,N,O,O,O,N,16.088137,0.1533249
a610,YEFDAO,OC(O)CNCCNCC(O)O,CNC1CCCCC1NC,X,X,X,X,4,2,0,0,0,0,O,O,N,N,N,N,-37.04549,0.19144385
a611,QERXET,Cc1cc(C)c(O)c(CN(Cc2cc(C)cc(C)c2O)C(c2ccccn2)c2ccccn2)c1,O,X,X,X,X,5,1,0,0,0,0,N,N,N,O,O,O,-27.060072,0.18762666
a613,ZIFHUR,CP(C1=CC=CC=C1)C2=CC=CC=C2,CC(O)CC(C)O,CC(O)CC(C)O,CP(C1=CC=CC=C1)C2=CC=CC=C2,X,X,1,2,2,1,0,0,P,O,O,P,O,O,28.327707,0.12631091
a615,HATJOC,C,CC(NO)C(NO)c1ccccc1,CC(NO)C(NO)c1ccccc1,c1ccncc1,X,X,1,2,2,1,0,0,C,N,N,N,N,N,12.202583,0.08969968
a616,MIGBIO,Cl,Cl,OC(Nc1ccccc1NC(O)c1nccc2ccccc12)c1nccc2ccccc12,X,X,X,1,1,4,0,0,0,Cl,Cl,N,N,N,N,-57.077557,0.22128227
a617,QIGJIZ,CCNC(S)n1nc(C)cc1C,CCNC(S)n1nc(C)cc1C,CCNC(S)n1nc(C)cc1C,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,34.198467,0.21010704
a618,XIHCUP,C12=CC=CC=C1NC(C3=CC=CC=N3)=N2,C12=CC=CC=C1NC(C3=CC=CC=N3)=N2,C12=CC=CC=C1NC(C3=CC=CC=N3)=N2,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,38.79243,0.20224443
a619,ENCYSM,NC(C(O)O)CS,NCCN,NCCN,X,X,X,2,2,2,0,0,0,S,N,N,N,N,N,75.3532,0.11058341
a621,GAPMIT,Oc1ccccc1-c1ccccn1,Oc1ccccc1-c1ccccn1,Oc1ccccc1-c1ccccn1,X,X,X,2,2,2,0,0,0,O,N,O,N,O,N,15.296668,0.19300535
a622,EHOTEA,Cc1ccc(NC(O)c2ccccn2)cc1,Cc1ccc(NC(O)c2ccccn2)cc1,Cc1ccc(NC(O)c2ccccn2)cc1,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,21.683712,0.17524666
a623,BODJAF,OC(O)CN(CCN(CC(O)O)CC(O)O)CC(O)O,NCCN,X,X,X,X,4,2,0,0,0,0,O,O,N,N,N,N,-16.608355,0.16729608
a624,JAPJES,CC(NO)C(C)NO,Nc1ccccc1,CC(NO)C(C)NO,Nc1ccccc1,X,X,2,1,2,1,0,0,N,N,N,N,N,N,11.732914,0.14253038
